prodcodeid,dmdid,formulation,routeofadministration,substancestrength,bnfcode,substance,productname,termfromemis,sub_acarbose,sub_first_gen_su,sub_second_gen_su,sub_third_gen_su,sub_dpp4i,sub_sglt2i,sub_glp1,sub_glp2,sub_guar,sub_mtf,sub_tzd,sub_glin,sub_ins,sub_mtf_dpp4i,sub_mtf_tzd,sub_mtf_sglt2i,sub_ins_glp1,sub_3su_tzd,sub_sglt2i_dpp4i,drug_antidiabetic_group
2798941000033111,38896911000001108,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin glargine,insulin glargine 100units/ml solution for injection 3ml cartridges,insulin glargine 100units/ml solution for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2799041000033119,38897011000001107,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin glargine,insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices,insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2874541000033119,3734911000001108,,,,,,humapen ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units burgundy (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2874641000033118,6574211000001106,,,,,,humapen ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units teal (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2884141000033118,3891511000001109,,,,,,autopen 24 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,autopen 24 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2884241000033113,3892011000001109,,,,,,autopen 24 hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,autopen 24 hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (owen mumford ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2916941000033119,4028811000001105,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble bovine,hypurin bovine neutral 100units/ml solution for injection 3ml cartridges,hypurin bovine neutral 100units/ml solution for injection 3ml cartridges (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2917041000033118,4028311000001101,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane bovine,hypurin bovine isophane 100units/ml suspension for injection 3ml cartridges,hypurin bovine isophane 100units/ml suspension for injection 3ml cartridges (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2917141000033119,4034911000001109,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble porcine,hypurin porcine neutral 100units/ml solution for injection 3ml cartridges,hypurin porcine neutral 100units/ml solution for injection 3ml cartridges (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2917241000033114,4034311000001108,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane porcine,hypurin porcine isophane 100units/ml suspension for injection 3ml cartridges,hypurin porcine isophane 100units/ml suspension for injection 3ml cartridges (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2917341000033116,4029411000001100,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane porcine/ insulin soluble porcine,hypurin porcine 30/70 mix 100units/ml suspension for injection 3ml cartridges,hypurin porcine 30/70 mix 100units/ml suspension for injection 3ml cartridges (wockhardt uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2952841000033116,3312111000001108,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,actrapid 100units/ml solution for injection 10ml vials,actrapid 100units/ml solution for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2952941000033112,3288511000001106,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,actrapid novolet 100units/ml solution for injection,actrapid novolet 100units/ml solution for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953041000033119,3310711000001105,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,actrapid penfill 100units/ml solution for injection 3ml cartridges,actrapid penfill 100units/ml solution for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953141000033115,3262511000001106,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insulatard novolet 100units/ml suspension for injection,insulatard novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953241000033110,3256111000001105,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insulatard 100units/ml suspension for injection 10ml vials,insulatard 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953341000033117,3263711000001109,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insulatard penfill 100units/ml suspension for injection 3ml cartridges,insulatard penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953441000033111,3269711000001107,Suspension for injection,Subcutaneous,90.000unit/1.000ml + 90.000unit/1.000ml + 10.000unit/1.000ml + 10.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 10 novolet 100units/ml suspension for injection,mixtard 10 novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953541000033112,3264711000001106,Suspension for injection,Subcutaneous,90.000unit/1.000ml + 90.000unit/1.000ml + 10.000unit/1.000ml + 10.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 10 penfill 100units/ml suspension for injection 3ml cartridges,mixtard 10 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953641000033113,3266111000001103,Suspension for injection,Subcutaneous,80.000unit/1.000ml + 80.000unit/1.000ml + 20.000unit/1.000ml + 20.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 20 novolet 100units/ml suspension for injection,mixtard 20 novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953741000033116,3264411000001100,Suspension for injection,Subcutaneous,80.000unit/1.000ml + 80.000unit/1.000ml + 20.000unit/1.000ml + 20.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 20 penfill 100units/ml suspension for injection 3ml cartridges,mixtard 20 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953841000033114,3270511000001100,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 30 novolet 100units/ml suspension for injection,mixtard 30 novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2953941000033118,3275011000001102,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 30 100units/ml suspension for injection 10ml vials,mixtard 30 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954041000033116,3273111000001102,Suspension for injection,Subcutaneous,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 30 penfill 100units/ml suspension for injection 3ml cartridges,mixtard 30 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954141000033117,3272011000001107,Suspension for injection,Subcutaneous,60.000unit/1.000ml + 60.000unit/1.000ml + 40.000unit/1.000ml + 40.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 40 novolet 100units/ml suspension for injection,mixtard 40 novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954241000033112,3281211000001104,Suspension for injection,Subcutaneous,60.000unit/1.000ml + 60.000unit/1.000ml + 40.000unit/1.000ml + 40.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 40 penfill 100units/ml suspension for injection 3ml cartridges,mixtard 40 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954341000033119,3278311000001108,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 50 novolet 100units/ml suspension for injection,mixtard 50 novolet 100units/ml suspension for injection (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954541000033114,3272811000001101,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin isophane human/ insulin soluble human,mixtard 50 penfill 100units/ml suspension for injection 3ml cartridges,mixtard 50 penfill 100units/ml suspension for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954641000033110,3312411000001103,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin soluble human,velosulin 100units/ml solution for injection 10ml vials,velosulin 100units/ml solution for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954741000033118,3284111000001108,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin zinc suspension mixed human,monotard 100units/ml suspension for injection 10ml vials,monotard 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2954841000033111,3282311000001103,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin zinc suspension crystalline human,ultratard 100units/ml suspension for injection 10ml vials,ultratard 100units/ml suspension for injection 10ml vials (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
2995141000033110,5302911000001102,Tablet/ Oral Tablet,Oral,500.000mg + 1.000mg,,metformin hydrochloride/ rosiglitazone maleate,avandamet 1mg/500mg tablets,avandamet 1mg/500mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
2995241000033115,5303611000001103,Tablet/ Oral Tablet,Oral,500.000mg + 2.000mg,,metformin hydrochloride/ rosiglitazone maleate,avandamet 2mg/500mg tablets,avandamet 2mg/500mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
2995941000033112,42086411000001109,Tablet/ Oral Tablet,Oral,45.000mg,06010203,pioglitazone hydrochloride,pioglitazone 45mg tablets,pioglitazone 45mg tablets,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
2996041000033119,5199411000001105,Tablet/ Oral Tablet,Oral,45.000mg,,pioglitazone hydrochloride,actos 45mg tablets,actos 45mg tablets (neon healthcare ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
3136941000033116,7594211000001102,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin detemir,insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3137041000033115,7597611000001106,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010102,insulin detemir,insulin detemir 100units/ml solution for injection 3ml cartridges,insulin detemir 100units/ml solution for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3137141000033116,7589911000001108,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin detemir,levemir penfill 100units/ml solution for injection 3ml cartridges,levemir penfill 100units/ml solution for injection 3ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3137241000033111,7589411000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin detemir,levemir flexpen 100units/ml solution for injection 3ml pre-filled pens,levemir flexpen 100units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3191341000033115,42088711000001104,Tablet/ Oral Tablet,Oral,500.000mg + 1.000mg,06010203,metformin hydrochloride/ rosiglitazone maleate,rosiglitazone 1mg / metformin 500mg tablets,rosiglitazone 1mg / metformin 500mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3191441000033114,42088911000001102,Tablet/ Oral Tablet,Oral,500.000mg + 2.000mg,06010203,metformin hydrochloride/ rosiglitazone maleate,rosiglitazone 2mg / metformin 500mg tablets,rosiglitazone 2mg / metformin 500mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3200541000033116,42088811000001107,Tablet/ Oral Tablet,Oral,1.000gram + 2.000mg,06010203,metformin hydrochloride/ rosiglitazone maleate,rosiglitazone 2mg / metformin 1g tablets,rosiglitazone 2mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3200641000033115,42089011000001106,Tablet/ Oral Tablet,Oral,1.000gram + 4.000mg,06010203,metformin hydrochloride/ rosiglitazone maleate,rosiglitazone 4mg / metformin 1g tablets,rosiglitazone 4mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3200741000033112,8176311000001105,Tablet/ Oral Tablet,Oral,1.000gram + 2.000mg,,metformin hydrochloride/ rosiglitazone maleate,avandamet 2mg/1000mg tablets,avandamet 2mg/1000mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3200841000033119,8174611000001109,Tablet/ Oral Tablet,Oral,1.000gram + 4.000mg,,metformin hydrochloride/ rosiglitazone maleate,avandamet 4mg/1000mg tablets,avandamet 4mg/1000mg tablets (glaxosmithkline uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3228141000033117,39113511000001101,Modified-release tablet,Oral,500.000mg,06010202,metformin hydrochloride,metformin 500mg modified-release tablets,metformin 500mg modified-release tablets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
3228241000033112,8990711000001100,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,glucophage sr 500mg tablets,glucophage sr 500mg tablets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
3277741000033118,3468711000001104,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin aspart,insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3333841000033113,9437511000001101,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,humulin m3 pen 100units/ml suspension for injection 3ml pre-filled pens,humulin m3 pen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3345641000033114,36047211000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin glulisine,insulin glulisine 100units/ml solution for injection 10ml vials,insulin glulisine 100units/ml solution for injection 10ml vials,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3345741000033117,9532111000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin glulisine,insulin glulisine 100units/ml solution for injection 3ml cartridges,insulin glulisine 100units/ml solution for injection 3ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3345841000033110,9528811000001107,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glulisine,apidra 100units/ml solution for injection 10ml vials,apidra 100units/ml solution for injection 10ml vials (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3345941000033119,9528311000001103,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glulisine,apidra 100units/ml solution for injection 3ml cartridges,apidra 100units/ml solution for injection 3ml cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3869341000033114,10250211000001101,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glargine,lantus 100units/ml solution for injection 3ml opticlik cartridges,lantus 100units/ml solution for injection 3ml opticlik cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3890941000033116,,,,,,,,metformin hydrochloride  sugar free suspension  500 mg/5 ml,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
3914241000033112,10097211000001102,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin glulisine,insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3914341000033119,,,,,,,,"apidra optiset  pre-filled disposable pen  100 units/ml, 3 ml pen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3922641000033111,10344911000001108,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin lispro/ insulin lispro protamine,humalog mix50 100units/ml suspension for injection 3ml cartridges,humalog mix50 100units/ml suspension for injection 3ml cartridges (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3938341000033116,,,,,,,,exubera  insulin release units  box of 6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3945141000033114,10690511000001105,Inhalation powder,Inhalation,1.000mg,,insulin human,exubera 1mg inhalation powder blisters,exubera 1mg inhalation powder blisters (pfizer ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3945241000033119,10690811000001108,Inhalation powder,Inhalation,3.000mg,,insulin human,exubera 3mg inhalation powder blisters,exubera 3mg inhalation powder blisters (pfizer ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3953041000033113,8524311000001105,Oral suspension,Oral,16.000mg/1.000ml,06010201,gliclazide,gliclazide 80mg/5ml oral suspension,gliclazide 80mg/5ml oral suspension,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
3963941000033117,10898411000001103,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glulisine,apidra 100units/ml solution for injection 3ml opticlik cartridges,apidra 100units/ml solution for injection 3ml opticlik cartridges (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
3982341000033110,10750111000001100,Oral solution,Oral,100.000mg/1.000ml,06010202,metformin hydrochloride,metformin 500mg/5ml oral solution sugar free,metformin 500mg/5ml oral solution sugar free,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
3982441000033116,10741611000001100,Oral solution,Oral,100.000mg/1.000ml,,metformin hydrochloride,metsol 500mg/5ml oral solution,metsol 500mg/5ml oral solution (kappin ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
3983941000033115,42086111000001104,Tablet/ Oral Tablet,Oral,850.000mg + 15.000mg,06010203,metformin hydrochloride/ pioglitazone hydrochloride,pioglitazone 15mg / metformin 850mg tablets,pioglitazone 15mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3984241000033114,10922311000001108,Tablet/ Oral Tablet,Oral,850.000mg + 15.000mg,,metformin hydrochloride/ pioglitazone hydrochloride,competact 15mg/850mg tablets,competact 15mg/850mg tablets (neon healthcare ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,mtf_tzd
3993941000033119,10952411000001100,Tablet/ Oral Tablet,Oral,500.000microgram,,repaglinide,prandin 0.5mg tablets,prandin 0.5mg tablets (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
3994041000033117,10956911000001107,Tablet/ Oral Tablet,Oral,1.000mg,,repaglinide,prandin 1mg tablets,prandin 1mg tablets (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
3994141000033118,10957811000001100,Tablet/ Oral Tablet,Oral,2.000mg,,repaglinide,prandin 2mg tablets,prandin 2mg tablets (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
406741000033116,,,,,,,,daonil  tablets  2.5 mg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
406841000033114,234011000001108,Tablet/ Oral Tablet,Oral,5.000mg,,glibenclamide,daonil 5mg tablets,daonil 5mg tablets (sanofi),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
4126541000033110,11148111000001101,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin detemir,levemir innolet 100units/ml solution for injection 3ml pre-filled pens,levemir innolet 100units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4133241000033117,42089711000001108,Tablet/ Oral Tablet,Oral,100.000mg,06010203,sitagliptin,sitagliptin 100mg tablets,sitagliptin 100mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
4133341000033110,11473711000001108,Tablet/ Oral Tablet,Oral,100.000mg,,sitagliptin,januvia 100mg tablets,januvia 100mg tablets (merck sharp & dohme (uk) ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
4138941000033118,11452911000001100,,,,,,opticlik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,opticlik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units blue (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4139041000033110,11453111000001109,,,,,,opticlik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,opticlik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units grey (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4149341000033111,11494211000001108,Solution for injection,Subcutaneous,250.000microgram/1.000ml,06010203,exenatide,exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
4149441000033117,11494111000001102,Solution for injection,Subcutaneous,250.000microgram/1.000ml,06010203,exenatide,exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices,exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
4149541000033116,11494811000001109,Solution for injection,Subcutaneous,250.000microgram/1.000ml,,exenatide,byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens,byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens (astrazeneca uk ltd),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
4149641000033115,11494611000001105,Solution for injection,Subcutaneous,250.000microgram/1.000ml,,exenatide,byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens,byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (astrazeneca uk ltd),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
4258541000033111,11933011000001106,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glargine,lantus 100units/ml solution for injection 3ml pre-filled solostar pens,lantus 100units/ml solution for injection 3ml pre-filled solostar pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4258641000033112,12144611000001100,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin glulisine,apidra 100units/ml solution for injection 3ml pre-filled solostar pens,apidra 100units/ml solution for injection 3ml pre-filled solostar pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4269741000033117,13412911000001100,Tablet/ Oral Tablet,Oral,50.000mg,06010203,vildagliptin,vildagliptin 50mg tablets,vildagliptin 50mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
4269941000033119,13411611000001100,Tablet/ Oral Tablet,Oral,50.000mg,,vildagliptin,galvus 50mg tablets,galvus 50mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
4270841000033113,,,,,,,,"human actrapid  injection  500 units/ml, 10 ml vial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
